J1,J2,J3,J4,J5
-34.64607239,-69.50105286,-0.00012408,0.00012408,0.00058936
-34.12928772,1.90715408,-36.04052353,0.00231888,-0.00000714
35.81856918,36.03626633,-36.03918457,0.00116477,-0.00000358
35.92774963,-35.81954575,35.82012939,35.71045685,-0.00000004
-35.70780945,-0.16416168,35.93328857,35.76155853,-0.00116481
0.16504669,71.63687134,-0.00235094,-35.76308060,0.00058773
35.87408447,-0.05686188,0.00000034,0.16826248,-0.00000009
-0.16739655,-71.74845123,-35.70785522,35.93095016,-0.00000009
-0.44229507,-35.92959595,-35.49139404,0.89332962,0.00058773
-1.24937820,35.33987427,36.59339523,1.16559982,-0.00117395
-0.72609329,70.75850677,1.79745865,-35.31364441,0.00051803
-34.85470200,-0.12154388,-34.73471069,0.31763077,0.00054058
-34.74958801,-35.12755585,36.25445557,35.87065506,0.00000000
35.87495041,0.00233078,35.87117004,-35.87612152,-0.00058336
35.98519516,-0.32837677,-35.54687500,-35.87495041,-0.00058336
-35.54444122,-0.27797699,-35.70921326,0.00232605,0.00058506
-1.11393356,-0.89842224,0.90424347,-0.00117200,-0.00058242
34.80335236,-1.06277847,1.06527328,-0.00235068,-0.00002434
1.19776535,1.19713974,35.21628189,0.00118608,0.00056160
1.39393616,1.39393234,-0.95491791,0.00000717,-0.00058239
-0.05450058,-0.05391312,-35.81586456,-0.00116833,-0.00058416
-0.21748734,35.59941864,35.59883881,-0.00000000,-0.00000000
-35.81768036,-0.10979462,35.59614563,35.93133926,0.00116835
-35.70785522,-35.76385498,-35.87145233,35.87350082,-0.00000009
35.87292099,0.00116730,-35.87145233,-0.00233078,-0.00058336
35.87240601,-0.00058365,35.86949158,35.87298965,0.00058328
0.83759308,-0.27764130,35.87182236,-0.27647400,0.00000000
1.22628784,-1.41685104,0.00000000,-37.01548386,-0.00059692
-35.25613022,-0.89494324,-0.00224245,-0.89455414,0.00051803
0.15388489,1.23361206,0.00245559,1.23231506,-0.00004888
35.76536942,36.72629547,0.00002815,0.96152115,-0.00000704
-35.76536942,-0.00061035,-0.00230850,-35.76129532,0.00116129
-35.76543808,-35.59821320,0.00233669,0.16284180,-0.00000000
35.87563324,0.16580582,0.00234746,35.87076187,-0.00117373
36.35907745,-1.43836212,-34.43492126,-35.87738419,-0.00117371
-34.41632080,-1.50926971,-34.85578918,-1.29973602,0.00056333
1.28741455,-35.06126022,35.06064224,34.62686920,-0.00002785
35.81877899,0.95664978,34.64551163,-36.14620590,-0.00058416
-35.60058212,35.70901489,0.00000017,-0.32590866,0.00058149
-0.32471085,-0.10734177,-0.00464494,35.60216522,0.00116123
35.33048630,35.49539566,-0.00231888,0.38147736,0.00057972
-0.75105667,0.11111832,0.00234021,0.54244995,-0.00117010
-0.59463501,-35.81267929,0.00235432,-35.00706100,-0.00060959
-35.06391144,-0.05418777,0.00000000,-35.28034592,0.00056845
-35.22063446,-1.27944565,0.00000000,0.00107825,0.00000000
-0.00113536,-1.71072769,0.00000000,0.00115578,0.00056427
-0.00055916,0.16913605,-0.00234690,-0.00229178,-0.00061429
0.00113350,0.87934875,0.00219747,-0.00230176,-0.00116826
0.00002036,1.19005203,0.00008145,0.00336026,0.00112687
35.05912018,35.66839600,-0.00447339,0.00447339,0.00111835
35.31548309,0.25160217,0.00226704,-0.00226704,-0.00056676
-33.66375732,-33.97614670,0.00454830,-0.00454830,-0.00057361
2.53266907,0.38404846,0.00223336,-0.00105464,-0.00058936
35.76221466,-0.53240585,-0.00233669,0.00116122,-0.00058061
-35.76475143,0.11092377,-0.00233665,-0.00000000,0.00058064
-0.16389847,0.26982880,0.00000000,0.00231535,0.00058242
35.60052109,0.10684204,0.00000000,0.00231180,0.00000000
-35.81937790,-0.86020660,0.00000000,0.00000000,0.00000000
-0.81321335,-0.81088257,0.00000000,-0.00228412,0.00000000
35.00577927,0.64757919,-0.00234008,0.00005596,0.00058502
-35.87125015,36.29805374,0.00232630,-0.00000017,-0.00058157
-35.65493011,0.00027084,0.00232630,-0.00116315,-0.00058157
0.00000000,-35.49132919,0.00000000,0.00000000,0.00000000
35.60186005,0.21980667,0.00232245,-0.00232957,-0.00058061
35.97560120,-0.90504837,0.00000000,0.00114187,0.00057799
-34.68790436,-0.96822357,0.00000000,0.00233304,0.00058326
-35.01283646,-0.31203842,-0.00233291,0.00000000,0.00000000
33.57019806,33.66406250,-0.00233982,0.00112849,0.00000000
33.57193375,0.00591278,0.00000000,0.00114216,0.00000000
-35.20134354,-68.76795197,0.00000000,0.00000000,0.00000000
-34.69782257,0.31568527,0.00000000,-0.00112495,-0.00056248
0.00056246,34.57419586,0.00236145,-0.00230565,-0.00056246
-0.00174981,-0.60196686,-0.00233291,0.00116646,0.00116654
-0.00001068,35.38146210,-0.00002849,0.00001425,0.00000712
0.00058937,0.10879898,0.00002798,-0.00001399,-0.00000700
35.87150192,-35.22283936,0.00002798,-0.00001399,-0.00000700
35.98069000,35.66062927,-0.00002849,0.00001425,0.00000712
-35.11256409,0.21892929,-0.00014041,0.00007020,0.00003510
-35.33001328,-34.67885208,0.00221040,-0.00228061,-0.00114030
0.00000352,0.75641632,-0.00233665,-0.00000000,0.00058064
-0.00058242,0.10602570,0.00000000,0.00231535,0.00058242
-0.00058242,35.87236786,-0.00232968,0.00348019,-36.03834152
36.03755569,-0.21683884,-0.00231901,-0.00118791,-71.85686493
36.09276962,-36.20275116,0.00000000,-0.00117911,-0.05547714
-35.65471649,-0.27605820,0.00000000,0.00116835,0.54453278
-35.81574249,0.05465698,0.00465226,-0.00232613,-71.14910126
0.00116315,0.00000381,0.00232630,-0.00116315,35.65439606
-0.00058150,-0.15933228,0.00000000,0.00000000,71.47112274
0.00058238,0.05578232,0.00232951,-0.00116475,-34.96160889
0.00000000,0.37218475,-0.00228758,-0.00000000,-35.43923569
-0.00058502,-0.05998993,-0.00228412,0.00117004,-0.53388977
-0.00174450,-0.21399307,-0.00232600,0.00232600,-0.42681885
0.00058162,0.05814743,0.00000017,-0.00116315,35.59910583
0.00058958,-35.49277496,0.00232968,-0.00001433,35.65452194
-0.00115767,0.32482529,0.00000000,0.00231535,-35.76344299
0.00000000,36.03754807,0.00000000,-0.00116833,-0.16361237
0.00056757,-34.94942093,0.00000000,-0.00117716,35.92044449
0.00056845,-0.47704315,0.00000000,0.00000000,0.05306625
0.00056335,34.85383987,0.00000000,0.00000000,34.79675293
-0.00002790,1.07815170,0.00000000,0.00118072,34.85089874
-0.00000360,1.22499084,0.00232241,-0.00115399,-35.43816376
-0.00057538,-35.43947983,-0.00230153,0.00114377,-35.49212265
-0.00115599,-35.49220657,0.00005647,0.00112775,-0.43769836
0.00117194,35.98326874,-0.00002867,-0.00232955,-0.48978424
0.00058955,36.03801346,-0.00235822,0.00000000,0.16481781
0.00000000,-35.81582642,0.00233313,-0.00116656,0.10965729
0.00116481,-35.92601013,0.00232257,-0.00116833,35.70983505
-0.00174443,-0.00232596,-0.00232579,0.00232596,35.82066727
-0.00174443,35.98175049,-0.00465192,0.00348903,0.00116298
0.00116661,36.36567688,0.00234742,-0.00236162,-0.00000000
0.00115136,-34.40571213,0.00460545,-0.00356870,-34.27743530
-0.00060811,-35.12250900,-0.00243244,0.00233627,-34.22267532
-0.00058677,-0.00117353,-0.00463802,0.00117353,1.34971237
0.00057876,35.06941605,0.00000000,-0.00228108,-33.71928024
0.00000000,34.25280380,0.00236823,0.00006916,-35.61174393
0.00058328,-36.41077423,0.00233313,0.00000000,34.77116776
0.00116481,-35.92485046,0.00232257,-0.00116833,36.03484726
-0.00058145,0.00000008,0.00000017,0.00116298,-35.70932388
-0.00057258,36.03704453,-0.00466634,0.00115944,0.16551208
0.00000358,36.57731247,0.00231522,0.00116477,37.62202454
-0.00059206,-34.19819641,0.00027665,-0.00104579,-33.02306747
0.00000000,-34.80209351,-0.00209158,-0.00104579,-35.86375809
0.00000000,0.00000000,0.00233313,0.00116656,-0.61769867
0.00028637,0.00000000,0.00114549,0.00000000,28.78374863
0.00019014,-0.00061963,0.00076058,0.00000000,34.06507874
-0.00015463,0.00076757,-0.00061850,0.00000000,-33.92496490
0.00057799,0.00115599,0.00000000,0.00000000,7.11682510
-0.00000702,0.00000000,0.00000000,-0.00116652,35.70409775
-0.00001744,0.00000000,0.00000000,-0.00117179,0.32586670
-0.00000693,0.00115596,-0.00231193,-0.00000000,-0.47146225
-0.00057625,0.00000008,-0.00000017,0.00115243,-0.67995453
0.00000000,-0.00116448,0.00456265,0.00004764,33.91231918
0.00000000,0.00000000,-0.00244879,0.00005463,-0.93299866
0.00057019,0.00114039,-0.00008309,0.00002077,-35.51973343
0.00003015,0.00006029,0.00244225,-0.00006029,-0.93112183
-0.00054859,-0.00109717,-0.00219435,0.00109717,-0.30392075
0.00000000,0.00000000,0.00000000,0.00000000,0.60289764
0.00057524,0.00000000,0.00230096,-0.00115048,1.06677246
0.00056765,0.00000000,-0.00002739,-0.00113530,-0.17150879
-0.00115596,-0.00115596,-0.00459613,0.00231193,-0.35542679
0.00002103,0.00118931,0.00237862,-0.00004205,-0.38745880
0.00116122,0.00232245,0.00464490,-0.00349079,-0.75545502
