J1,J2,J3,J4,J5
0.10206983,-0.19281647,-0.20766659,0.02484629,-0.17540729
0.09686159,-0.19022948,-0.20249921,0.02152472,-0.17595644
0.09076374,-0.18855004,-0.19613080,0.01839679,-0.17666356
0.08398563,-0.18599686,-0.18968207,0.01552386,-0.17858654
0.07305920,-0.18377121,-0.18335570,0.01365851,-0.18348800
0.06233673,-0.18131387,-0.17701200,0.01129820,-0.18693016
0.05200703,-0.17878199,-0.17046812,0.00898774,-0.18994738
0.04209334,-0.17780796,-0.16398390,0.00722782,-0.19208251
0.03276759,-0.17743804,-0.15923855,0.00578978,-0.19525895
0.02421860,-0.17766060,-0.15356001,0.00390828,-0.19729224
0.01646961,-0.17846406,-0.14731939,0.00186941,-0.19910686
0.00844076,-0.18023542,-0.13706414,0.00020444,-0.19912730
0.00399395,-0.18314551,-0.13176812,-0.00142150,-0.20000544
