J1,J2,J3,J4,J5
0.06741855,-0.68720889,0.02467068,0.08472275,0.33208144
0.06732962,-0.68951887,0.00170899,0.08494990,0.33619496
0.06724336,-0.69318646,-0.02293897,0.08524413,0.34047446
0.06716508,-0.69759417,-0.04513430,0.08587445,0.34476334
0.06710012,-0.70248741,-0.06546408,0.08594275,0.34807777
0.06705379,-0.70663065,-0.08498959,0.08569603,0.35064259
0.06703142,-0.70943713,-0.10218956,0.08514391,0.35273579
0.06703834,-0.71201837,-0.11497994,0.08493374,0.35355932
0.06707988,-0.71336156,-0.12140445,0.08484828,0.35337728
0.06707988,-0.71416473,-0.12578094,0.08483987,0.35201931
0.06707988,-0.71262509,-0.13494149,0.08491553,0.34953648
0.06707988,-0.70984024,-0.14285897,0.08502972,0.34817249
0.06707988,-0.70645154,-0.14967932,0.08518944,0.34486818
0.06707988,-0.70608860,-0.15583278,0.08540171,0.34340149
0.06707988,-0.70479631,-0.15899765,0.08567352,0.34431419
0.06707988,-0.70526189,-0.16153327,0.08536878,0.34765160
0.06707988,-0.70544082,-0.16451974,0.08531624,0.35202667
0.06707988,-0.70543939,-0.16574319,0.08534987,0.35631192
0.06707988,-0.70616931,-0.16607316,0.08531484,0.36033750
0.06707988,-0.70615226,-0.16678210,0.08526580,0.36409947
0.06707988,-0.70610684,-0.16806154,0.08520275,0.36780697
0.06707988,-0.70684522,-0.16689003,0.08512569,0.37060690
0.06707988,-0.70749843,-0.16339678,0.08508717,0.37292984
0.06707988,-0.70719737,-0.15796717,0.08508717,0.37459269
0.06707988,-0.70675433,-0.15364338,0.08518033,0.37473151
0.06707988,-0.70698154,-0.14999677,0.08521186,0.37341177
0.06707988,-0.70743597,-0.14640263,0.08523638,0.36886042
0.06707988,-0.70856059,-0.14139219,0.08525389,0.36695263
0.06707988,-0.70867419,-0.13622820,0.08526440,0.36694953
0.06707988,-0.70864582,-0.13130118,0.08526790,0.36892337
0.06707988,-0.70847541,-0.12700163,0.08526440,0.37223467
0.06707988,-0.70729393,-0.12275489,0.08525389,0.37619829
0.06707988,-0.70722580,-0.12084541,0.08523638,0.38034847
0.06707988,-0.70701563,-0.12027980,0.08521186,0.38428476
0.06707988,-0.70672029,-0.12085730,0.08518033,0.38759288
0.06707988,-0.70639652,-0.12058581,0.08514181,0.39081383
0.06707988,-0.70610112,-0.12101598,0.08509627,0.39329371
0.06707988,-0.70502192,-0.12176016,0.08515091,0.39486745
0.06707988,-0.70402789,-0.12314424,0.08515091,0.39490828
0.06707988,-0.70398813,-0.12533115,0.08515091,0.39391798
0.06707988,-0.70409042,-0.12674123,0.08515091,0.38875002
